tem,PH,elec,tur,oxy
27.75,6.76,371.44,30.95,4.14
27.93,6.79,375.59,32.66,4.86
28.16,6.78,382.30,34.24,5.74
28.40,6.79,388.36,34.70,6.51
28.46,6.80,398.05,35.41,7.01
28.45,6.83,407.31,37.50,7.17
28.39,6.79,417.30,38.07,7.08
28.49,6.80,442.42,46.73,7.26
28.67,6.85,493.48,70.11,7.41
28.79,6.93,604.06,95.30,7.04
28.77,7.02,683.23,108.27,6.27
28.58,7.24,679.85,103.71,5.42
28.40,7.31,612.38,83.91,4.58
28.21,7.32,536.32,65.72,4.02
28.04,7.25,488.65,52.79,3.72
27.93,7.21,460.43,45.07,3.53
27.86,7.20,444.59,43.21,3.41
27.79,7.21,435.05,42.28,3.37
27.72,7.16,427.58,41.18,3.24
27.67,7.12,413.48,40.10,3.11
27.62,7.10,400.92,40.15,2.98
27.60,7.11,393.12,40.96,2.90
27.53,7.08,389.70,39.45,2.83
27.54,7.09,390.44,37.41,2.92
27.65,7.13,395.30,35.15,3.29
27.87,7.22,404.12,36.16,3.87
28.15,7.18,412.57,43.48,4.44
28.54,7.19,411.05,50.25,5.12
29.06,7.27,410.22,50.55,6.03
29.51,7.39,416.55,48.14,6.94
29.74,7.43,431.97,42.63,7.58
29.96,7.51,454.20,38.53,8.27
29.97,7.55,470.87,38.23,8.55
29.80,7.52,487.73,40.75,8.57
29.65,7.45,498.22,42.90,8.18
29.51,7.39,502.68,44.98,7.82
29.39,7.36,502.86,42.23,7.59
29.27,7.31,503.53,40.04,7.20
29.15,7.22,499.76,39.95,6.53
29.09,7.13,492.15,43.53,5.95
29.05,7.07,489.01,43.22,5.68
29.04,7.03,487.28,43.22,5.58
28.99,6.99,486.13,39.79,5.31
28.93,6.95,490.37,36.39,5.15
28.89,6.93,490.93,33.57,5.07
28.84,6.92,495.72,32.49,4.96
28.75,6.83,500.29,31.89,4.68
28.70,6.77,505.75,32.49,4.55
28.67,6.75,513.99,33.69,4.65
28.64,6.76,525.40,33.94,5.04
28.60,6.73,533.48,32.87,5.26
28.73,6.73,542.37,32.47,5.79
28.88,6.74,554.34,35.64,6.32
28.93,6.76,575.04,40.35,6.41
28.87,6.74,616.83,42.99,5.70
28.76,6.72,632.06,47.76,4.74
28.69,6.70,671.42,56.91,4.03
28.68,6.68,743.11,71.50,3.40
28.64,6.67,819.81,78.88,2.70
28.53,6.68,800.62,81.52,2.15
28.36,6.69,714.29,75.59,1.75
28.22,6.73,596.73,64.70,1.69
28.13,6.75,452.55,49.70,1.75
28.09,6.74,377.19,41.53,1.75
28.06,6.71,347.24,37.20,1.78
28.08,6.68,337.88,33.85,1.83
28.03,6.65,338.50,30.03,1.73
27.98,6.63,340.99,27.64,1.66
27.94,6.65,344.98,25.74,1.58
27.93,6.71,347.32,24.35,1.53
27.92,6.75,349.05,23.37,1.40
27.97,6.77,351.73,24.22,1.41
28.13,6.79,355.90,25.05,1.66
28.42,6.79,364.44,27.91,2.08
28.68,6.74,375.51,33.33,2.33
28.88,6.75,380.28,41.65,2.58
29.03,6.85,393.03,44.52,3.14
29.08,7.11,398.88,44.52,3.72
29.08,7.11,405.97,44.06,3.89
29.09,7.14,416.65,42.53,4.03
29.09,7.20,432.56,39.27,4.09
29.05,7.30,455.64,35.48,4.08
29.01,7.22,463.64,34.47,4.16
28.89,7.18,478.94,33.70,4.09
28.74,7.19,500.75,32.52,3.96
28.62,7.26,527.05,32.72,3.73
28.53,7.15,546.22,33.53,3.43
28.47,7.10,561.04,33.59,3.11
28.41,7.14,575.01,31.94,2.84
28.34,7.25,574.65,27.94,2.68
28.25,7.13,564.84,27.33,2.63
28.18,7.08,556.42,26.05,2.62
28.12,7.12,553.99,25.08,2.58
28.08,7.23,548.93,25.49,2.56
28.00,7.12,548.32,24.02,2.59
27.99,7.09,547.49,22.24,2.71
28.15,7.14,548.51,20.53,2.95
28.53,7.26,553.62,17.69,3.36
29.04,7.15,555.36,17.20,3.63
29.46,7.12,555.77,20.34,3.74
29.50,7.15,565.04,25.64,3.65
29.54,7.28,578.90,28.01,3.92
29.87,7.23,593.39,26.10,4.64
29.76,7.21,604.37,24.89,4.96
29.50,7.23,623.78,28.69,4.97
29.20,7.30,656.10,30.34,4.61
28.99,7.19,679.33,32.30,4.32
28.89,7.16,677.41,28.97,4.32
28.83,7.19,663.05,23.97,4.31
28.81,7.27,638.50,21.13,4.21
28.74,7.17,619.42,19.84,4.00
28.69,7.12,607.96,19.21,3.85
28.65,7.13,603.83,19.77,3.75
28.63,7.17,605.97,20.03,3.64
28.56,7.09,613.51,17.98,3.47
28.47,7.05,620.31,16.93,3.38
28.43,7.08,628.57,14.19,3.31
28.45,7.18,634.60,14.79,3.29
28.44,7.10,628.81,15.29,3.18
28.42,7.06,617.38,16.34,3.11
28.47,7.07,602.78,17.70,3.09
28.64,7.12,583.17,18.64,3.29
28.86,7.05,580.35,17.34,3.67
29.20,7.00,577.93,18.06,4.20
29.59,6.99,581.03,20.87,4.69
30.31,7.05,588.57,22.38,5.68
30.97,7.07,592.66,24.63,6.91
31.50,7.13,590.41,29.79,8.28
31.74,7.16,598.44,38.22,9.07
31.82,7.14,639.79,48.00,9.11
31.62,7.11,692.45,58.27,8.16
31.32,7.04,774.65,76.43,6.50
30.99,6.98,831.70,89.18,4.62
30.72,6.97,823.49,97.79,3.44
30.51,6.92,771.92,96.40,2.80
30.36,6.89,660.48,83.73,2.83
30.27,6.86,523.79,65.17,3.19
30.20,6.83,447.55,55.30,3.34
30.13,6.78,415.33,45.47,3.08
30.02,6.75,394.43,38.38,2.87
29.92,6.72,378.63,33.40,2.81
29.86,6.70,370.05,29.23,2.78
29.76,6.67,368.13,27.80,2.57
29.77,6.65,368.58,28.79,2.50
29.95,6.64,377.73,29.69,2.90
30.36,6.62,397.51,35.04,3.83
30.80,6.61,418.26,45.78,4.61
31.28,6.60,440.05,48.01,5.63
31.71,6.59,455.87,51.69,6.77
32.13,6.58,467.69,55.01,7.79
32.24,6.58,476.02,56.12,7.94
32.26,6.59,494.81,55.56,7.83
32.25,6.59,534.22,56.96,7.65
32.00,6.58,583.81,60.68,7.27
31.51,6.58,613.64,61.74,6.32
31.06,6.59,654.44,67.01,5.45
30.70,6.60,684.65,67.57,4.79
30.46,6.59,711.68,59.17,4.30
30.27,6.59,719.01,56.26,3.80
30.20,6.57,709.95,54.00,3.56
30.17,6.55,710.09,44.69,3.51
30.13,6.52,717.15,35.14,3.59
30.05,6.52,711.81,31.18,3.38
30.00,6.51,704.90,29.39,3.31
29.97,6.50,698.12,29.31,3.20
29.94,6.49,695.26,29.18,3.24
29.90,6.49,701.52,28.01,3.04
29.92,6.50,702.02,33.74,3.02
30.05,6.51,689.74,39.26,3.39
30.38,6.50,683.29,43.44,4.25
30.80,6.53,681.80,49.91,5.01
31.25,6.54,677.73,56.67,5.74
31.74,6.53,670.36,57.45,6.83
32.20,6.52,667.95,57.15,8.07
32.43,6.54,667.08,54.39,8.34
32.56,6.56,671.09,52.00,8.62
32.57,6.57,653.24,50.28,8.86
32.52,6.58,642.81,49.36,9.15
32.32,6.62,648.19,48.17,8.96
32.02,6.65,660.25,44.28,8.61
31.72,6.68,664.11,38.34,8.10
31.53,6.69,661.15,36.36,7.82
31.41,6.71,644.30,34.63,7.02
31.32,6.70,628.46,32.40,6.03
31.27,6.69,628.89,31.34,5.21
31.20,6.68,649.27,28.54,4.61
31.05,6.69,658.77,29.51,3.79
30.94,6.69,670.52,30.91,3.19
30.86,6.69,680.39,31.84,2.87
30.77,6.69,678.53,33.21,2.70
30.68,6.70,680.03,32.74,2.19
30.64,6.71,690.43,33.13,1.90
30.70,6.70,697.67,35.64,1.95
30.91,6.69,697.42,37.00,2.34
31.18,6.70,701.23,42.09,2.83
31.48,6.70,710.50,49.61,3.40
31.77,6.70,718.25,52.96,4.14
32.07,6.71,726.48,55.13,4.85
32.24,6.74,735.30,58.04,4.96
32.37,6.77,733.87,55.44,5.14
32.50,6.79,728.10,56.29,5.48
32.48,6.80,743.27,53.06,5.34
32.37,6.84,757.59,50.51,4.52
32.24,6.87,765.71,58.23,3.90
32.06,6.90,761.89,68.71,2.71
31.72,6.89,784.55,79.66,1.79
31.28,6.89,833.41,93.21,0.86
30.92,6.90,863.55,110.43,0.35
30.62,6.92,815.93,117.65,0.19
30.48,6.91,659.88,111.95,0.22
30.40,6.88,533.07,98.68,0.28
30.37,6.88,458.82,87.38,0.34
30.34,6.89,429.21,84.25,0.36
30.35,6.91,419.72,63.39,0.37
30.32,6.89,414.28,53.41,0.30
30.26,6.89,411.99,49.66,0.25
30.28,6.89,414.91,49.88,0.24
30.39,6.88,421.66,49.99,0.35
30.52,6.92,426.36,50.42,0.57
30.66,6.99,432.27,68.73,1.23
30.75,7.15,429.05,96.74,2.63
30.82,7.46,427.20,108.75,5.32
30.71,7.54,434.35,121.69,6.29
30.50,7.46,448.54,119.06,6.51
30.48,7.46,464.66,107.75,6.31
30.39,7.53,493.80,98.76,5.78
30.27,7.43,543.21,81.39,5.13
30.13,7.40,561.91,67.89,4.70
30.03,7.33,558.42,59.22,4.37
29.98,7.42,545.74,53.81,4.10
29.93,7.35,541.04,50.13,3.80
29.90,7.33,550.14,47.10,3.56
29.89,7.31,563.22,44.39,3.40
29.86,7.37,577.40,43.29,3.26
29.79,7.23,586.22,41.71,3.05
29.71,7.17,592.84,41.17,2.84
29.64,7.20,598.22,41.36,2.69
29.62,7.33,602.78,41.23,2.59
29.60,7.25,611.43,42.91,2.55
29.57,7.20,621.73,46.81,2.58
29.44,7.27,620.83,52.48,2.75
29.33,7.40,602.45,53.50,2.96
29.26,7.26,589.10,51.33,3.09
29.27,7.23,575.15,52.12,3.31
29.30,7.28,568.05,56.31,3.60
29.35,7.42,568.15,56.50,3.63
29.40,7.27,584.36,52.61,3.58
29.52,7.23,609.56,49.80,3.78
29.65,7.30,643.96,50.45,4.30
29.73,7.42,659.58,53.75,4.62
29.72,7.29,683.09,52.51,4.36
29.68,7.21,701.31,51.91,3.85
29.65,7.18,709.33,48.67,3.02
29.56,7.22,699.05,45.75,2.39
29.40,7.11,669.01,43.92,1.88
29.20,7.06,627.35,44.62,1.61
28.98,7.04,595.90,45.11,1.44
28.78,7.06,579.92,44.71,1.36
28.59,7.01,561.98,40.75,1.35
28.54,6.99,516.18,35.43,1.31
28.58,7.01,460.71,29.90,1.32
28.71,7.04,418.82,24.50,1.18
28.79,6.99,396.71,20.15,1.04
28.84,6.98,388.55,17.09,0.97
28.84,6.99,388.16,16.08,0.97
28.86,7.01,390.44,16.40,1.06
28.86,6.98,395.05,17.44,1.18
28.90,6.96,402.09,19.76,1.28
28.94,6.96,413.86,22.84,1.20
28.99,6.99,415.46,27.15,1.44
28.92,6.95,424.99,31.34,1.53
28.83,6.93,434.76,35.98,1.57
28.69,6.92,451.75,43.13,1.57
28.63,6.95,456.14,44.65,1.60
28.60,6.92,435.93,43.04,1.61
28.57,6.90,409.27,38.86,1.58
28.52,6.89,394.08,36.40,1.51
28.47,6.92,389.44,35.38,1.46
28.37,6.88,389.61,34.52,1.40
28.24,6.87,389.55,34.46,1.39
28.13,6.87,389.83,33.95,1.41
28.03,6.90,399.89,35.82,1.38
27.89,6.88,421.64,37.59,1.29
27.74,6.87,443.39,37.32,1.20
27.67,6.88,460.14,36.77,1.13
27.67,6.90,448.19,36.40,1.10
27.68,6.86,458.42,35.37,1.07
27.70,6.84,512.21,34.29,1.06
27.73,6.86,503.00,32.10,1.17
27.77,6.91,486.65,30.53,1.35
27.78,6.88,478.91,31.03,1.54
27.76,6.87,475.53,32.87,1.72
27.78,6.88,467.99,36.46,2.15
27.77,6.91,459.43,42.63,2.35
27.71,6.85,448.46,44.78,2.25
27.62,6.84,473.31,47.01,2.14
27.48,6.85,543.35,48.54,1.99
27.39,6.90,561.94,47.74,1.83
27.32,6.84,538.98,42.56,1.65
27.27,6.81,487.68,34.88,1.47
27.23,6.82,446.05,28.05,1.31
27.20,6.86,405.12,21.90,1.13
27.19,6.78,383.23,17.59,1.07
27.18,6.76,375.19,15.74,1.03
27.14,6.77,372.10,14.90,0.97
27.12,6.84,374.45,14.76,0.90
27.04,6.79,383.40,14.41,0.88
26.97,6.76,404.70,15.44,0.85
26.89,6.79,430.56,16.92,0.81
26.82,6.85,447.12,17.46,0.81
26.80,6.77,404.08,16.72,0.89
26.82,6.73,365.83,15.97,1.05
26.90,6.75,348.04,16.66,1.35
27.10,6.81,337.77,19.43,1.69
27.31,6.73,331.76,23.16,2.01
27.39,6.70,325.03,25.48,2.10
27.50,6.72,314.36,27.25,2.30
27.74,6.79,314.54,33.31,2.80
28.07,6.72,335.08,43.00,3.50
28.57,6.69,398.45,56.35,4.21
29.02,6.71,536.93,73.20,4.33
29.37,6.78,726.69,91.47,4.25
29.38,6.75,737.03,92.22,4.11
29.09,6.75,606.74,80.46,4.11
28.78,6.77,494.73,68.88,3.99
28.53,6.81,417.72,58.51,3.85
28.42,6.74,385.03,52.05,3.69
28.36,6.71,364.84,48.39,3.58
28.29,6.72,353.49,47.30,3.51
28.22,6.77,347.37,47.15,3.46
28.17,6.71,344.24,45.13,3.38
28.10,6.69,342.14,42.91,3.33
28.04,6.71,340.54,39.99,3.28
28.00,6.76,338.05,37.58,3.25
27.92,6.71,337.10,36.66,3.23
27.88,6.71,337.34,38.14,3.26
27.95,6.74,338.96,40.82,3.44
28.10,6.81,342.71,45.02,3.84
28.22,6.74,344.88,46.41,4.15
28.38,6.70,348.13,48.25,4.11
28.56,6.71,351.73,49.79,4.25
28.85,6.76,357.57,49.55,4.77
29.01,6.74,364.25,49.23,4.91
29.13,6.82,371.56,50.72,4.95
29.17,7.05,380.95,56.73,4.84
29.27,7.24,393.12,58.82,5.04
29.25,7.21,401.20,63.26,4.99
29.14,7.16,406.22,65.58,4.86
29.05,7.14,412.06,62.11,5.07
28.97,7.22,418.91,56.52,5.22
28.88,7.10,424.43,51.33,5.23
28.77,7.08,426.16,49.52,5.19
28.73,7.15,429.54,50.09,5.12
28.71,7.26,441.72,52.48,4.98
28.63,7.18,457.54,51.99,4.77
28.54,7.16,472.75,49.26,4.60
28.41,7.18,471.55,46.77,4.50
28.29,7.27,460.52,43.05,4.53
28.18,7.16,452.61,41.58,4.48
28.12,7.15,448.04,41.97,4.48
28.19,7.20,446.36,43.94,4.64
28.30,7.32,453.11,48.54,4.90
28.44,7.22,463.32,55.16,4.82
28.56,7.18,516.70,60.44,4.45
28.73,7.24,580.91,57.76,4.67
28.91,7.40,617.14,53.77,5.31
29.03,7.31,632.65,49.64,5.87
29.14,7.27,645.29,50.05,6.21
29.25,7.32,656.61,51.11,6.66
29.35,7.46,664.88,49.79,7.35
29.30,7.39,686.54,49.25,7.49
29.20,7.35,686.77,50.68,7.57
29.07,7.35,686.78,52.64,7.40
29.00,7.41,697.77,52.60,7.12
28.93,7.25,728.57,49.69,6.72
28.88,7.15,807.50,52.83,6.18
28.81,7.15,865.67,55.63,5.82
28.74,7.24,855.56,53.57,5.82
28.62,7.11,839.17,49.92,5.72
28.51,7.04,820.60,45.87,5.62
28.43,7.05,808.75,42.95,5.53
28.40,7.11,826.10,42.80,5.42
28.39,7.00,851.31,43.01,5.24
28.40,6.95,876.97,41.41,5.17
28.42,6.95,900.73,39.95,5.18
28.47,6.99,906.28,40.94,5.28
28.52,6.94,890.85,43.93,5.14
28.59,6.90,857.57,49.49,4.99
28.65,6.89,797.67,52.03,5.16
28.76,6.90,835.35,54.21,5.63
28.83,6.88,843.70,57.48,5.93
28.89,6.86,830.02,55.71,6.04
28.92,6.84,838.71,60.56,5.69
28.93,6.81,826.37,69.11,4.93
28.83,6.82,878.19,80.50,3.95
28.65,6.82,858.80,87.28,3.23
28.50,6.81,762.60,86.91,3.05
28.43,6.78,618.69,81.63,3.29
28.34,6.78,483.53,71.29,3.66
28.29,6.76,390.59,60.90,3.96
28.25,6.72,327.68,53.26,4.11
28.25,6.67,333.86,48.65,4.13
28.22,6.68,339.37,45.18,3.99
28.20,6.67,341.70,43.24,3.86
28.18,6.66,339.54,38.88,3.78
28.15,6.63,334.50,36.83,3.67
28.11,6.65,329.99,37.03,3.48
28.10,6.65,327.92,40.12,3.37
28.22,6.63,328.43,43.71,3.43
28.40,6.59,328.99,48.56,3.46
28.54,6.60,329.38,51.72,3.46
28.74,6.60,332.81,52.61,3.84
29.04,6.58,337.30,51.67,4.61
29.25,6.55,342.50,47.08,5.07
29.31,6.57,351.26,44.90,5.01
29.31,6.58,365.48,46.84,4.75
29.27,6.58,391.14,47.73,4.54
29.30,6.55,427.21,47.93,4.44
29.17,6.58,470.28,46.11,4.10
28.98,6.58,506.36,46.46,3.76
28.84,6.58,530.31,41.21,3.60
28.75,6.55,541.72,34.07,3.55
28.65,6.57,542.79,30.16,3.44
28.61,6.58,533.17,28.21,3.39
28.61,6.57,525.80,27.36,3.31
28.61,6.56,521.12,27.18,3.24
28.54,6.59,518.54,25.90,3.05
28.51,6.60,516.97,24.60,2.91
28.49,6.61,513.03,23.41,2.84
28.49,6.62,508.71,23.71,2.80
28.50,6.64,499.74,24.42,2.73
28.55,6.65,480.73,26.83,2.79
28.66,6.65,458.37,26.35,2.96
28.80,6.65,440.29,27.03,3.21
28.92,6.67,426.10,26.32,3.53
29.21,6.68,421.70,25.48,4.09
29.69,6.71,421.36,25.53,4.93
30.14,6.73,437.00,28.70,5.66
30.34,6.77,446.87,34.51,5.88
30.42,6.81,446.82,47.96,5.76
30.52,6.84,445.83,59.61,5.28
30.58,6.89,507.97,66.65,4.63
30.56,6.93,645.99,70.63,3.54
30.43,6.97,867.58,74.30,2.00
30.19,7.02,920.19,73.88,0.98
29.93,7.08,843.55,76.94,0.56
29.71,7.04,708.63,72.83,0.48
29.60,7.01,534.48,59.86,0.69
29.54,7.00,430.73,49.48,0.83
29.53,7.03,379.99,44.01,0.93
29.48,6.98,363.47,39.49,0.91
29.42,6.97,358.55,36.45,0.85
29.37,6.98,353.63,33.87,0.84
29.31,7.02,341.85,30.78,0.83
29.22,6.97,340.61,30.00,0.75
29.22,6.97,348.64,30.12,0.77
29.39,7.00,367.50,32.67,0.90
29.71,7.07,387.37,37.85,1.20
30.02,7.05,396.65,43.83,1.55
30.37,7.09,401.79,50.24,2.20
30.77,7.21,413.81,55.03,3.44
31.11,7.44,427.32,56.22,5.46
31.32,7.39,436.74,56.00,6.50
31.44,7.40,446.28,54.76,7.14
31.43,7.48,465.37,53.38,7.39
31.36,7.60,501.04,51.25,7.42
31.19,7.51,539.95,50.25,7.15
30.98,7.41,574.33,48.66,6.72
30.74,7.42,602.21,43.37,6.34
30.53,7.50,617.67,37.56,5.98
30.38,7.35,620.50,33.99,5.63
30.27,7.31,614.32,34.75,5.39
30.26,7.36,601.00,36.60,5.28
30.31,7.46,593.70,38.49,5.28
30.30,7.31,595.55,39.07,5.07
30.27,7.24,601.94,38.58,4.83
30.21,7.26,603.24,37.70,4.65
30.13,7.37,595.81,37.63,4.55
29.99,7.24,573.55,39.13,4.31
29.89,7.19,537.51,40.90,4.14
29.89,7.24,505.07,42.23,4.11
29.96,7.36,491.69,41.77,4.27
30.09,7.26,488.27,40.60,4.58
30.37,7.24,495.91,39.60,5.26
30.82,7.33,514.04,37.94,6.20
31.15,7.49,537.43,38.14,6.98
31.37,7.44,563.95,39.19,7.49
31.70,7.51,581.29,39.44,8.27
32.06,7.64,599.62,41.74,9.03
32.26,7.77,613.43,46.26,9.63
32.39,7.75,620.65,58.89,9.46
32.38,7.71,649.20,76.95,8.45
32.09,7.55,766.35,92.54,6.28
31.71,7.49,899.06,93.53,3.86
31.34,7.29,883.38,89.23,2.41
31.10,7.21,760.14,83.55,2.32
30.99,7.23,609.23,78.09,2.89
30.92,7.33,505.60,71.28,3.43
30.81,7.21,448.25,64.85,3.61
30.71,7.16,416.01,54.57,3.76
30.63,7.18,395.62,50.84,3.77
30.59,7.28,385.27,51.59,3.69
30.48,7.18,382.85,54.02,3.46
30.40,7.15,384.57,62.91,3.36
30.41,7.18,390.29,69.26,3.52
30.61,7.29,402.59,72.84,3.90
30.93,7.21,417.68,88.90,4.22
31.42,7.21,428.88,131.00,4.59
31.95,7.27,438.21,168.79,5.14
32.41,7.42,445.31,162.26,6.16
32.71,7.41,443.65,139.84,7.06
32.89,7.45,450.10,115.38,7.70
32.88,7.52,459.80,93.79,8.11
32.82,7.62,464.45,82.21,8.48
32.62,7.60,476.84,77.92,8.36
32.38,7.58,485.40,79.73,8.00
32.11,7.53,490.71,80.03,7.56
31.90,7.53,494.55,76.60,7.14
31.62,7.43,497.60,73.81,6.41
31.39,7.36,501.37,78.59,5.65
31.25,7.33,504.91,83.72,5.15
31.12,7.37,513.52,80.90,4.99
31.03,7.29,527.03,68.93,4.77
30.99,7.26,545.98,57.66,4.56
30.95,7.28,555.11,53.25,4.41
30.88,7.32,557.29,52.53,4.26
30.80,7.23,556.32,51.01,4.05
30.77,7.18,559.30,49.52,3.92
30.81,7.20,564.64,50.95,4.03
30.91,7.28,571.80,55.33,4.43
30.99,7.25,567.32,62.73,4.84
31.16,7.25,550.51,71.06,5.27
31.39,7.30,542.86,83.81,5.61
31.59,7.38,569.19,93.19,5.91
31.66,7.32,585.86,97.78,5.79
31.66,7.28,581.83,96.70,5.45
31.64,7.30,570.78,93.82,5.53
31.62,7.38,551.95,96.78,5.77
31.51,7.35,559.80,94.72,5.59
31.37,7.31,570.65,83.37,5.11
31.20,7.32,578.45,76.96,4.82
31.01,7.33,595.75,65.52,4.29
30.84,7.23,611.17,55.07,3.65
30.74,7.17,623.49,49.37,3.10
30.69,7.17,652.37,48.52,2.77
30.66,7.22,675.00,46.87,2.70
30.59,7.15,697.76,42.11,2.63
30.51,7.12,716.10,40.43,2.53
30.44,7.14,732.35,38.01,2.43
30.38,7.20,746.27,37.94,2.29
30.24,7.14,761.79,38.02,1.88
30.12,7.11,779.48,42.60,1.64
30.05,7.13,814.60,46.80,1.49
30.04,7.19,872.41,50.25,1.54
30.01,7.14,937.68,49.79,1.69
30.07,7.12,1073.72,51.18,1.52
30.12,7.13,1226.91,52.24,1.37
30.08,7.19,1322.32,54.01,1.53
30.02,7.15,1390.68,50.77,1.73
29.97,7.19,1418.51,41.78,2.43
29.96,7.30,1465.78,31.06,3.25
29.94,7.39,1482.97,23.32,3.99
29.85,7.31,1437.36,25.83,4.31
29.70,7.31,1318.42,43.31,4.37
29.61,7.33,1171.77,51.03,4.09
29.51,7.33,1005.97,54.24,3.43
29.31,7.20,856.62,57.88,2.73
29.05,7.15,761.10,60.05,2.21
28.86,7.18,688.33,60.12,1.94
28.78,7.25,619.10,59.41,1.77
28.84,7.18,535.80,55.28,1.72
28.99,7.15,467.71,51.68,1.68
29.13,7.17,420.34,49.70,1.65
29.22,7.22,398.21,48.88,1.57
29.22,7.16,385.28,48.48,1.48
29.21,7.13,392.50,48.05,1.39
29.21,7.14,400.76,47.88,1.32
29.30,7.20,410.71,47.86,1.29
29.32,7.14,417.99,48.04,1.29
29.35,7.12,419.01,48.59,1.39
29.42,7.15,417.59,49.90,1.63
29.49,7.23,406.31,52.42,1.96
29.45,7.15,400.04,52.23,2.01
29.42,7.14,396.49,53.39,2.07
29.32,7.16,395.21,51.00,1.81
29.29,7.22,394.66,49.68,1.77
29.27,7.16,392.05,49.08,1.98
29.20,7.14,388.21,48.90,2.15
29.12,7.15,383.36,48.97,2.18
29.03,7.22,385.10,49.35,2.17
28.89,7.16,406.65,50.21,2.06
28.73,7.13,461.08,51.84,1.85
28.60,7.14,529.08,52.26,1.56
28.52,7.20,556.07,51.01,1.33
28.49,7.13,534.45,50.13,1.21
28.57,7.10,464.26,49.38,1.15
28.66,7.10,413.05,48.98,1.11
28.72,7.14,384.22,48.65,1.07
28.72,7.08,370.83,48.16,1.07
28.75,7.05,366.07,47.88,1.15
28.84,7.08,363.50,47.71,1.44
29.01,7.16,359.77,47.66,2.05
29.21,7.14,363.17,47.92,2.86
29.41,7.15,366.19,49.04,3.68
29.59,7.20,365.54,51.51,4.42
29.65,7.26,364.52,57.01,4.77
29.63,7.21,362.94,62.45,4.84
29.62,7.19,362.59,72.23,4.59
29.64,7.21,361.41,80.16,4.63
29.76,7.31,360.12,77.54,5.67
29.85,7.32,359.18,72.32,6.89
29.87,7.36,360.69,66.86,7.29
29.81,7.38,363.87,62.26,7.60
29.70,7.37,370.40,61.58,7.32
29.47,7.28,378.74,57.26,6.24
29.27,7.18,399.55,54.59,5.00
29.05,7.11,438.83,55.60,3.55
28.88,7.08,479.07,57.31,2.49
28.75,7.02,505.32,59.84,1.88
28.70,7.00,497.09,59.52,1.76
28.69,7.00,451.98,57.37,1.87
28.70,7.05,407.64,55.71,2.01
28.69,7.01,387.57,52.93,1.98
28.74,7.01,381.62,52.51,2.08
28.90,7.03,384.39,54.62,2.61
29.26,7.10,383.55,58.98,3.75
29.75,7.13,376.26,62.59,5.31
30.32,7.19,371.69,66.61,6.91
30.83,7.26,364.21,73.11,8.06
31.30,7.38,351.91,72.57,9.18
31.64,7.43,338.89,63.93,10.03
31.79,7.43,333.39,59.24,10.49
31.69,7.40,334.98,62.11,10.30
31.53,7.41,349.11,68.29,9.76
30.90,7.26,372.95,79.65,7.65
30.27,7.14,398.54,82.97,5.77
29.79,7.08,409.75,69.70,4.61
29.46,7.08,415.04,58.03,3.88
29.20,7.01,408.03,51.57,3.34
29.10,6.97,391.14,49.02,3.22
29.09,6.97,367.36,48.29,3.36
29.12,6.98,362.15,48.13,3.46
29.11,6.96,366.11,47.99,3.45
29.13,6.94,373.82,48.23,3.47
29.18,6.95,386.67,48.90,3.56
29.23,6.97,389.73,49.19,3.64
29.27,6.95,387.35,49.59,3.66
29.38,6.96,377.77,51.60,3.84
29.54,6.97,374.99,56.72,3.79
29.71,6.98,375.50,66.17,3.71
29.99,6.98,369.94,66.01,4.11
30.43,7.00,360.68,67.90,5.14
31.04,7.06,355.25,68.54,6.66
32.02,7.16,347.27,62.52,8.98
32.31,7.24,345.47,55.86,9.47
31.90,7.18,353.53,54.46,8.60
31.42,7.13,359.29,55.48,7.58
31.03,7.07,367.23,61.00,6.44
30.64,7.02,376.22,63.14,5.24
30.26,6.98,387.08,60.85,4.17
29.96,6.95,391.94,55.25,3.73
29.77,6.93,399.39,52.90,3.23
29.64,6.91,404.38,50.39,2.74
29.60,6.91,407.39,48.73,2.48
29.60,6.91,407.23,48.21,2.21
29.63,6.90,403.96,48.26,2.10
29.65,6.88,395.43,48.06,1.98
29.71,6.87,382.91,47.98,1.97
29.80,6.86,368.44,47.96,1.92
29.88,6.86,360.63,47.95,1.81
29.89,6.85,361.23,47.95,1.72
29.94,6.85,360.36,47.98,1.86
30.07,6.87,353.27,48.09,2.41
30.41,6.93,349.95,48.40,3.41
30.80,6.95,346.64,48.56,4.34
31.08,6.99,348.08,48.96,5.12
31.38,7.02,359.60,50.33,5.67
31.89,7.07,387.52,53.90,6.65
32.34,7.07,442.05,57.34,6.44
32.75,7.07,540.96,66.31,5.85
33.07,7.08,648.17,80.56,5.00
33.17,7.09,641.79,92.82,4.27
32.80,7.06,517.02,85.04,2.97
32.38,7.03,430.00,71.75,2.37
31.97,7.02,377.21,60.68,2.05
31.65,7.02,354.77,54.82,1.83
31.43,6.99,344.85,50.91,1.57
31.27,6.99,344.02,49.27,1.34
31.16,6.99,343.45,48.36,1.22
31.11,7.01,348.43,48.41,1.18
31.03,6.98,353.31,48.43,0.98
30.98,6.99,351.68,48.24,0.86
30.93,7.01,346.70,48.30,0.75
30.93,7.04,343.03,48.60,0.67
30.91,7.01,347.65,48.60,0.54
30.94,7.00,350.63,48.30,0.52
31.06,7.00,352.92,48.24,0.66
31.29,7.03,355.83,48.45,0.98
